Nuvem,Sombra De Nuvem,Terra Sem Nuvem,Agua Sem Nuvem,Neve,Sem Observacao
1.7304189435336976,0.0,35.974499089253186,0.0,0.0,62.295081967213115
2.9508196721311477,1.9489981785063755,94.71766848816029,0.3825136612021858,0.0,0.0
63.98907103825137,15.919854280510018,0.0,0.0,0.0,20.091074681238617
0.0,0.0,0.0,0.0,0.0,100.0
16.684881602914388,0.0,1.2568306010928962,0.0,0.0,82.05828779599271
