Nuvem,Sombra De Nuvem,Terra Sem Nuvem,Agua Sem Nuvem,Neve,Sem Observacao
18.925318761384336,0.0,81.0200364298725,0.03642987249544627,0.018214936247723135,0.0
0.0,0.0,21.894353369763206,0.0,0.0,78.10564663023679
0.0,0.0,100.0,0.0,0.0,0.0
1.6757741347905284,0.0,30.510018214936245,0.0,0.0,67.81420765027323
1.4207650273224044,0.0,30.546448087431692,0.0,0.0,68.0327868852459
