MOD17A3HGF.A2011001.h12v09.006.2021213173737.Npp_QC_500m,MOD17A3HGF,A2011001,Lat-2.8567Lon-54.9589Samp17Line17,2021213173737,63.0,70.0,63.0,68.0,72.0,76.0,74.0,76.0,81.0,73.0,68.0,76.0,74.0,70.0,70.0,68.0,74.0,65.0,76.0,71.0,72.0,72.0,74.0,68.0,79.0,74.0,71.0,62.0,65.0,54.0,68.0,74.0,72.0,61.0,70.0,72.0,64.0,73.0,76.0,70.0,72.0,76.0,76.0,72.0,64.0,68.0,68.0,70.0,70.0,61.0,63.0,70.0,76.0,74.0,66.0,72.0,68.0,68.0,68.0,76.0,72.0,76.0,74.0,72.0,63.0,53.0,75.0,73.0,61.0,68.0,76.0,74.0,74.0,76.0,79.0,68.0,72.0,76.0,72.0,68.0,63.0,68.0,66.0,68.0,75.0,65.0,68.0,68.0,68.0,74.0,79.0,76.0,74.0,79.0,81.0,72.0,74.0,63.0,74.0,72.0,72.0,72.0,61.0,63.0,65.0,72.0,79.0,70.0,72.0,74.0,74.0,74.0,72.0,68.0,61.0,79.0,70.0,70.0,68.0,70.0,65.0,79.0,74.0,79.0,72.0,61.0,70.0,68.0,63.0,72.0,74.0,70.0,70.0,68.0,72.0,70.0,70.0,70.0,74.0,83.0,81.0,68.0,72.0,74.0,70.0,68.0,65.0,68.0,76.0,59.0,70.0,70.0,57.0,68.0,76.0,72.0,81.0,79.0,79.0,79.0,72.0,63.0,65.0,63.0,68.0,70.0,65.0,72.0,72.0,65.0,63.0,74.0,70.0,76.0,76.0,76.0,79.0,72.0,74.0,65.0,79.0,79.0,70.0,61.0,70.0,72.0,70.0,57.0,70.0,74.0,81.0,70.0,68.0,70.0,81.0,83.0,74.0,72.0,72.0,74.0,72.0,63.0,74.0,74.0,68.0,72.0,79.0,79.0,76.0,70.0,65.0,72.0,79.0,81.0,83.0,79.0,76.0,79.0,81.0,72.0,70.0,76.0,70.0,65.0,74.0,72.0,76.0,74.0,74.0,76.0,81.0,68.0,70.0,81.0,76.0,79.0,74.0,74.0,79.0,74.0,70.0,57.0,61.0,68.0,79.0,76.0,76.0,70.0,76.0,76.0,68.0,63.0,74.0,79.0,72.0,72.0,74.0,70.0,70.0,68.0,72.0,72.0,72.0,74.0,81.0,72.0,70.0,65.0,63.0,79.0,81.0,75.0,70.0,74.0,63.0,63.0,74.0,65.0,63.0,57.0,65.0,74.0,74.0,70.0,65.0,61.0,65.0,72.0,66.0
MOD17A3HGF.A2012001.h12v09.006.2021244153617.Npp_QC_500m,MOD17A3HGF,A2012001,Lat-2.8567Lon-54.9589Samp17Line17,2021244153617,72.0,74.0,72.0,83.0,74.0,76.0,74.0,81.0,76.0,74.0,74.0,81.0,68.0,79.0,70.0,79.0,74.0,70.0,72.0,72.0,76.0,83.0,74.0,74.0,79.0,81.0,85.0,81.0,74.0,76.0,76.0,70.0,68.0,74.0,68.0,62.0,68.0,85.0,81.0,74.0,68.0,76.0,74.0,79.0,76.0,68.0,68.0,66.0,68.0,68.0,76.0,79.0,72.0,70.0,83.0,83.0,72.0,72.0,72.0,76.0,79.0,74.0,74.0,74.0,76.0,70.0,68.0,70.0,76.0,74.0,70.0,75.0,70.0,72.0,74.0,76.0,72.0,81.0,72.0,76.0,79.0,74.0,76.0,66.0,74.0,76.0,72.0,68.0,74.0,73.0,74.0,76.0,79.0,74.0,83.0,76.0,83.0,83.0,74.0,76.0,72.0,76.0,68.0,68.0,72.0,70.0,70.0,77.0,76.0,81.0,79.0,72.0,74.0,83.0,74.0,76.0,74.0,74.0,74.0,63.0,70.0,68.0,68.0,73.0,76.0,79.0,79.0,76.0,79.0,76.0,76.0,74.0,74.0,76.0,76.0,73.0,68.0,63.0,70.0,72.0,79.0,74.0,79.0,76.0,75.0,73.0,72.0,79.0,76.0,74.0,72.0,81.0,74.0,72.0,70.0,72.0,74.0,83.0,79.0,72.0,81.0,72.0,75.0,74.0,81.0,83.0,79.0,74.0,74.0,70.0,79.0,81.0,76.0,74.0,74.0,70.0,70.0,79.0,74.0,66.0,73.0,74.0,79.0,79.0,68.0,76.0,83.0,87.0,76.0,81.0,79.0,72.0,70.0,72.0,74.0,70.0,66.0,66.0,70.0,75.0,70.0,76.0,74.0,76.0,83.0,81.0,81.0,83.0,79.0,74.0,74.0,72.0,72.0,75.0,76.0,72.0,79.0,74.0,66.0,76.0,68.0,87.0,79.0,74.0,79.0,76.0,72.0,72.0,76.0,76.0,76.0,77.0,74.0,72.0,72.0,68.0,70.0,72.0,79.0,76.0,72.0,76.0,72.0,70.0,63.0,77.0,83.0,79.0,76.0,74.0,77.0,76.0,70.0,72.0,66.0,66.0,68.0,68.0,76.0,76.0,72.0,66.0,75.0,79.0,74.0,83.0,79.0,76.0,76.0,76.0,70.0,70.0,66.0,75.0,74.0,76.0,83.0,83.0,74.0,79.0,76.0,72.0,76.0,79.0,83.0,79.0,79.0,68.0,70.0
MOD17A3HGF.A2013001.h12v09.006.2021324233354.Npp_QC_500m,MOD17A3HGF,A2013001,Lat-2.8567Lon-54.9589Samp17Line17,2021324233354,73.0,76.0,79.0,85.0,79.0,70.0,70.0,79.0,74.0,64.0,66.0,74.0,74.0,68.0,72.0,70.0,72.0,79.0,76.0,83.0,85.0,87.0,76.0,72.0,81.0,81.0,82.0,73.0,79.0,79.0,72.0,79.0,74.0,81.0,79.0,74.0,81.0,90.0,90.0,83.0,83.0,79.0,79.0,76.0,72.0,68.0,74.0,76.0,81.0,65.0,76.0,79.0,81.0,84.0,84.0,87.0,77.0,79.0,72.0,79.0,73.0,74.0,72.0,76.0,76.0,76.0,79.0,68.0,79.0,79.0,79.0,79.0,76.0,79.0,79.0,72.0,73.0,84.0,83.0,79.0,76.0,81.0,76.0,79.0,74.0,66.0,81.0,85.0,81.0,83.0,70.0,76.0,72.0,72.0,79.0,77.0,77.0,76.0,76.0,76.0,72.0,79.0,75.0,81.0,72.0,72.0,74.0,75.0,73.0,75.0,81.0,70.0,74.0,77.0,79.0,81.0,76.0,81.0,75.0,72.0,79.0,76.0,79.0,76.0,82.0,77.0,77.0,79.0,74.0,79.0,81.0,77.0,75.0,77.0,77.0,81.0,72.0,70.0,70.0,74.0,83.0,79.0,71.0,77.0,79.0,76.0,76.0,79.0,71.0,79.0,79.0,70.0,72.0,70.0,74.0,74.0,70.0,65.0,65.0,64.0,73.0,74.0,76.0,79.0,74.0,68.0,72.0,68.0,65.0,68.0,76.0,74.0,74.0,70.0,76.0,72.0,72.0,70.0,68.0,77.0,79.0,75.0,68.0,68.0,65.0,72.0,70.0,68.0,74.0,76.0,70.0,76.0,74.0,83.0,79.0,81.0,79.0,90.0,81.0,70.0,63.0,73.0,72.0,65.0,72.0,70.0,79.0,74.0,85.0,87.0,72.0,76.0,70.0,70.0,72.0,66.0,74.0,72.0,79.0,76.0,79.0,68.0,76.0,82.0,81.0,74.0,76.0,83.0,83.0,81.0,79.0,79.0,75.0,79.0,76.0,76.0,74.0,81.0,72.0,79.0,84.0,79.0,83.0,74.0,82.0,81.0,72.0,77.0,87.0,81.0,79.0,76.0,74.0,68.0,70.0,72.0,76.0,79.0,83.0,79.0,81.0,72.0,76.0,76.0,72.0,83.0,76.0,79.0,81.0,81.0,68.0,68.0,65.0,72.0,72.0,74.0,79.0,83.0,83.0,79.0,77.0,73.0,79.0,76.0,72.0,70.0,72.0,72.0,76.0
MOD17A3HGF.A2014001.h12v09.006.2022078231256.Npp_QC_500m,MOD17A3HGF,A2014001,Lat-2.8567Lon-54.9589Samp17Line17,2022078231256,68.0,63.0,64.0,75.0,71.0,71.0,73.0,71.0,81.0,74.0,74.0,63.0,71.0,76.0,70.0,72.0,66.0,63.0,66.0,68.0,62.0,68.0,73.0,73.0,74.0,73.0,76.0,74.0,66.0,75.0,66.0,68.0,68.0,65.0,76.0,68.0,72.0,74.0,79.0,68.0,63.0,72.0,66.0,68.0,72.0,72.0,64.0,70.0,76.0,68.0,72.0,70.0,71.0,64.0,68.0,74.0,77.0,84.0,77.0,75.0,68.0,71.0,70.0,65.0,74.0,81.0,74.0,65.0,66.0,70.0,66.0,68.0,72.0,76.0,76.0,74.0,75.0,72.0,71.0,68.0,66.0,68.0,68.0,68.0,68.0,62.0,71.0,72.0,76.0,90.0,83.0,74.0,76.0,74.0,85.0,79.0,81.0,74.0,72.0,71.0,68.0,73.0,68.0,70.0,79.0,83.0,79.0,85.0,81.0,76.0,86.0,84.0,82.0,79.0,72.0,76.0,73.0,66.0,64.0,68.0,68.0,68.0,74.0,76.0,81.0,83.0,82.0,73.0,81.0,81.0,76.0,74.0,74.0,71.0,64.0,71.0,64.0,74.0,63.0,70.0,76.0,83.0,82.0,75.0,71.0,81.0,83.0,81.0,85.0,74.0,62.0,66.0,71.0,74.0,74.0,76.0,74.0,81.0,83.0,85.0,77.0,84.0,79.0,85.0,85.0,72.0,74.0,68.0,70.0,75.0,81.0,81.0,81.0,84.0,79.0,79.0,83.0,85.0,81.0,79.0,81.0,83.0,72.0,74.0,76.0,79.0,83.0,79.0,79.0,79.0,71.0,73.0,73.0,71.0,81.0,81.0,72.0,74.0,76.0,70.0,73.0,82.0,76.0,72.0,74.0,76.0,83.0,77.0,79.0,83.0,74.0,75.0,82.0,74.0,79.0,72.0,81.0,77.0,77.0,71.0,68.0,79.0,85.0,81.0,88.0,79.0,81.0,72.0,75.0,77.0,87.0,85.0,70.0,83.0,72.0,72.0,72.0,74.0,87.0,85.0,85.0,90.0,83.0,79.0,75.0,82.0,75.0,79.0,85.0,75.0,73.0,68.0,72.0,70.0,68.0,90.0,85.0,85.0,81.0,74.0,73.0,76.0,79.0,75.0,79.0,79.0,76.0,79.0,79.0,85.0,76.0,70.0,83.0,79.0,83.0,83.0,79.0,83.0,76.0,85.0,75.0,75.0,84.0,92.0,84.0,77.0,71.0,79.0,65.0
MOD17A3HGF.A2015001.h12v09.006.2021351205922.Npp_QC_500m,MOD17A3HGF,A2015001,Lat-2.8567Lon-54.9589Samp17Line17,2021351205922,65.0,57.0,57.0,68.0,72.0,72.0,68.0,61.0,65.0,65.0,63.0,61.0,70.0,76.0,76.0,76.0,74.0,79.0,76.0,70.0,70.0,74.0,70.0,63.0,65.0,63.0,65.0,61.0,65.0,68.0,74.0,68.0,76.0,76.0,65.0,76.0,70.0,74.0,74.0,77.0,62.0,68.0,72.0,72.0,74.0,72.0,74.0,83.0,74.0,65.0,68.0,76.0,70.0,65.0,65.0,72.0,72.0,68.0,72.0,72.0,70.0,70.0,72.0,74.0,72.0,76.0,65.0,68.0,72.0,63.0,65.0,74.0,79.0,76.0,68.0,72.0,68.0,68.0,74.0,72.0,68.0,74.0,79.0,72.0,75.0,70.0,63.0,70.0,70.0,79.0,85.0,74.0,70.0,72.0,76.0,81.0,79.0,70.0,74.0,74.0,72.0,70.0,61.0,65.0,70.0,76.0,70.0,63.0,70.0,70.0,76.0,83.0,74.0,72.0,72.0,74.0,70.0,63.0,68.0,68.0,70.0,74.0,72.0,68.0,68.0,68.0,74.0,68.0,74.0,79.0,79.0,76.0,81.0,68.0,70.0,70.0,70.0,74.0,85.0,72.0,76.0,70.0,74.0,74.0,68.0,73.0,71.0,72.0,79.0,74.0,70.0,83.0,79.0,70.0,76.0,81.0,79.0,79.0,66.0,73.0,72.0,72.0,68.0,71.0,77.0,79.0,76.0,81.0,79.0,70.0,79.0,76.0,72.0,76.0,71.0,82.0,73.0,66.0,71.0,77.0,71.0,66.0,74.0,76.0,81.0,79.0,76.0,71.0,63.0,65.0,72.0,72.0,76.0,79.0,71.0,75.0,73.0,83.0,74.0,74.0,74.0,76.0,74.0,74.0,72.0,76.0,76.0,73.0,71.0,73.0,79.0,82.0,79.0,76.0,83.0,81.0,76.0,76.0,65.0,68.0,72.0,70.0,70.0,79.0,73.0,66.0,60.0,71.0,68.0,73.0,68.0,74.0,74.0,74.0,72.0,70.0,72.0,72.0,68.0,73.0,79.0,73.0,77.0,71.0,75.0,71.0,71.0,76.0,70.0,74.0,79.0,72.0,76.0,83.0,72.0,68.0,73.0,71.0,70.0,72.0,70.0,76.0,70.0,72.0,74.0,72.0,68.0,68.0,76.0,72.0,68.0,68.0,77.0,64.0,65.0,65.0,72.0,76.0,82.0,72.0,70.0,74.0,72.0,68.0,68.0,72.0,72.0,74.0,68.0
MOD17A3HGF.A2016001.h12v09.006.2022003083057.Npp_QC_500m,MOD17A3HGF,A2016001,Lat-2.8567Lon-54.9589Samp17Line17,2022003083057,68.0,68.0,72.0,76.0,74.0,68.0,74.0,76.0,74.0,70.0,61.0,70.0,66.0,66.0,66.0,66.0,72.0,74.0,70.0,66.0,66.0,70.0,72.0,76.0,66.0,72.0,68.0,70.0,68.0,74.0,68.0,68.0,68.0,72.0,66.0,66.0,70.0,74.0,74.0,81.0,79.0,70.0,72.0,68.0,66.0,61.0,70.0,63.0,70.0,72.0,74.0,63.0,66.0,70.0,74.0,76.0,74.0,74.0,70.0,70.0,70.0,63.0,63.0,76.0,79.0,70.0,70.0,61.0,63.0,61.0,72.0,76.0,70.0,76.0,76.0,68.0,68.0,68.0,66.0,66.0,74.0,63.0,74.0,72.0,61.0,61.0,68.0,68.0,72.0,70.0,72.0,79.0,79.0,70.0,70.0,72.0,68.0,74.0,73.0,76.0,74.0,74.0,70.0,76.0,74.0,72.0,76.0,74.0,81.0,76.0,70.0,72.0,72.0,76.0,74.0,66.0,70.0,68.0,64.0,70.0,70.0,74.0,68.0,76.0,72.0,74.0,79.0,79.0,74.0,70.0,74.0,72.0,68.0,75.0,73.0,74.0,72.0,70.0,73.0,66.0,79.0,83.0,81.0,81.0,85.0,74.0,74.0,74.0,76.0,70.0,81.0,73.0,76.0,70.0,73.0,73.0,73.0,79.0,74.0,72.0,76.0,74.0,72.0,70.0,72.0,74.0,70.0,76.0,74.0,83.0,64.0,68.0,75.0,79.0,79.0,70.0,70.0,68.0,68.0,66.0,70.0,76.0,72.0,74.0,70.0,72.0,68.0,61.0,68.0,74.0,74.0,83.0,76.0,74.0,76.0,68.0,72.0,68.0,70.0,70.0,68.0,74.0,76.0,68.0,70.0,70.0,70.0,76.0,76.0,81.0,76.0,74.0,70.0,74.0,72.0,74.0,76.0,70.0,76.0,74.0,79.0,63.0,61.0,68.0,79.0,81.0,72.0,79.0,79.0,74.0,70.0,72.0,74.0,79.0,74.0,74.0,70.0,66.0,63.0,70.0,70.0,70.0,81.0,68.0,76.0,74.0,76.0,72.0,76.0,79.0,76.0,72.0,79.0,76.0,76.0,68.0,74.0,70.0,64.0,73.0,73.0,70.0,66.0,72.0,68.0,74.0,76.0,70.0,72.0,74.0,72.0,72.0,70.0,70.0,70.0,70.0,73.0,70.0,68.0,72.0,68.0,83.0,79.0,79.0,76.0,72.0,72.0,76.0,74.0
MOD17A3HGF.A2017001.h12v09.006.2021300022414.Npp_QC_500m,MOD17A3HGF,A2017001,Lat-2.8567Lon-54.9589Samp17Line17,2021300022414,65.0,68.0,70.0,68.0,68.0,72.0,81.0,72.0,72.0,70.0,68.0,72.0,72.0,74.0,72.0,63.0,70.0,68.0,70.0,72.0,74.0,76.0,74.0,76.0,65.0,72.0,63.0,72.0,65.0,81.0,74.0,68.0,72.0,74.0,68.0,76.0,79.0,74.0,68.0,81.0,76.0,76.0,79.0,74.0,74.0,72.0,76.0,72.0,70.0,76.0,74.0,63.0,65.0,70.0,74.0,74.0,71.0,68.0,76.0,72.0,76.0,83.0,76.0,74.0,76.0,68.0,70.0,74.0,65.0,65.0,65.0,68.0,65.0,68.0,68.0,76.0,70.0,70.0,72.0,65.0,74.0,74.0,70.0,81.0,68.0,70.0,68.0,72.0,68.0,79.0,82.0,72.0,68.0,79.0,61.0,68.0,72.0,79.0,76.0,70.0,74.0,79.0,61.0,65.0,70.0,72.0,81.0,85.0,81.0,81.0,81.0,72.0,68.0,72.0,72.0,76.0,79.0,81.0,81.0,70.0,70.0,72.0,76.0,74.0,72.0,79.0,81.0,83.0,76.0,70.0,72.0,61.0,70.0,72.0,65.0,76.0,81.0,70.0,79.0,83.0,85.0,81.0,79.0,81.0,85.0,70.0,81.0,74.0,76.0,74.0,70.0,68.0,70.0,79.0,87.0,90.0,83.0,83.0,83.0,74.0,79.0,85.0,81.0,79.0,83.0,74.0,68.0,70.0,74.0,70.0,74.0,81.0,81.0,85.0,92.0,83.0,76.0,83.0,81.0,81.0,90.0,81.0,76.0,72.0,74.0,76.0,74.0,81.0,72.0,79.0,74.0,85.0,81.0,74.0,76.0,85.0,76.0,90.0,83.0,76.0,74.0,74.0,65.0,74.0,76.0,79.0,76.0,76.0,76.0,81.0,85.0,84.0,82.0,82.0,75.0,79.0,83.0,83.0,79.0,83.0,83.0,61.0,68.0,72.0,74.0,70.0,76.0,81.0,74.0,84.0,88.0,82.0,76.0,79.0,83.0,74.0,70.0,83.0,68.0,71.0,79.0,79.0,76.0,81.0,76.0,79.0,85.0,83.0,90.0,85.0,85.0,81.0,68.0,75.0,81.0,73.0,72.0,74.0,83.0,81.0,74.0,81.0,81.0,74.0,68.0,86.0,90.0,82.0,73.0,71.0,73.0,72.0,76.0,72.0,72.0,72.0,81.0,76.0,79.0,79.0,76.0,79.0,79.0,82.0,73.0,73.0,79.0,82.0,83.0
MOD17A3HGF.A2018001.h12v09.006.2021364003524.Npp_QC_500m,MOD17A3HGF,A2018001,Lat-2.8567Lon-54.9589Samp17Line17,2021364003524,86.0,82.0,77.0,87.0,81.0,74.0,68.0,72.0,60.0,68.0,68.0,65.0,71.0,77.0,74.0,72.0,81.0,90.0,82.0,73.0,85.0,74.0,70.0,64.0,71.0,66.0,66.0,70.0,73.0,68.0,68.0,71.0,64.0,70.0,81.0,86.0,77.0,85.0,81.0,81.0,74.0,70.0,68.0,75.0,64.0,73.0,62.0,66.0,74.0,72.0,70.0,70.0,82.0,76.0,74.0,74.0,70.0,72.0,68.0,79.0,73.0,76.0,76.0,70.0,76.0,72.0,65.0,76.0,75.0,77.0,65.0,68.0,72.0,81.0,73.0,65.0,75.0,74.0,76.0,76.0,70.0,81.0,76.0,74.0,72.0,81.0,74.0,74.0,74.0,79.0,70.0,64.0,70.0,74.0,81.0,79.0,76.0,70.0,68.0,79.0,76.0,76.0,84.0,83.0,72.0,79.0,85.0,72.0,79.0,73.0,83.0,83.0,81.0,79.0,74.0,76.0,81.0,70.0,81.0,79.0,83.0,76.0,81.0,81.0,72.0,81.0,83.0,81.0,83.0,79.0,79.0,85.0,76.0,74.0,74.0,74.0,79.0,79.0,87.0,83.0,79.0,76.0,81.0,76.0,81.0,81.0,70.0,72.0,79.0,83.0,76.0,70.0,68.0,76.0,74.0,83.0,82.0,83.0,81.0,83.0,79.0,74.0,72.0,76.0,72.0,76.0,81.0,81.0,81.0,74.0,76.0,81.0,79.0,82.0,75.0,75.0,76.0,74.0,72.0,70.0,68.0,64.0,81.0,81.0,79.0,83.0,76.0,79.0,84.0,76.0,85.0,83.0,79.0,75.0,76.0,85.0,79.0,76.0,76.0,82.0,79.0,81.0,85.0,76.0,79.0,83.0,76.0,73.0,74.0,75.0,66.0,72.0,86.0,79.0,76.0,72.0,70.0,72.0,81.0,81.0,85.0,76.0,81.0,81.0,84.0,81.0,79.0,71.0,73.0,77.0,85.0,72.0,72.0,70.0,85.0,76.0,76.0,76.0,79.0,72.0,76.0,82.0,88.0,83.0,72.0,65.0,70.0,79.0,76.0,81.0,72.0,85.0,72.0,70.0,70.0,83.0,79.0,74.0,75.0,71.0,79.0,76.0,74.0,83.0,72.0,81.0,87.0,79.0,74.0,72.0,70.0,72.0,75.0,75.0,64.0,66.0,76.0,79.0,81.0,76.0,79.0,79.0,79.0,81.0,76.0,72.0,74.0,85.0,81.0
MOD17A3HGF.A2019001.h12v09.006.2021001045623.Npp_QC_500m,MOD17A3HGF,A2019001,Lat-2.8567Lon-54.9589Samp17Line17,2021001045623,57.0,70.0,68.0,68.0,70.0,68.0,74.0,68.0,70.0,79.0,76.0,74.0,76.0,76.0,74.0,74.0,74.0,70.0,63.0,74.0,65.0,63.0,63.0,70.0,70.0,72.0,74.0,81.0,76.0,74.0,74.0,70.0,63.0,72.0,65.0,70.0,68.0,59.0,65.0,65.0,74.0,72.0,68.0,83.0,74.0,72.0,76.0,74.0,74.0,70.0,74.0,65.0,68.0,68.0,68.0,70.0,72.0,68.0,70.0,76.0,76.0,70.0,76.0,74.0,70.0,72.0,76.0,68.0,63.0,68.0,63.0,65.0,70.0,68.0,63.0,70.0,72.0,85.0,76.0,74.0,76.0,76.0,76.0,74.0,81.0,68.0,65.0,70.0,72.0,72.0,74.0,65.0,74.0,79.0,76.0,72.0,72.0,76.0,79.0,74.0,70.0,72.0,74.0,68.0,70.0,70.0,79.0,74.0,76.0,74.0,87.0,76.0,74.0,76.0,70.0,72.0,74.0,74.0,72.0,72.0,63.0,63.0,72.0,76.0,76.0,76.0,79.0,74.0,70.0,76.0,79.0,79.0,76.0,83.0,72.0,83.0,70.0,68.0,72.0,79.0,81.0,76.0,74.0,72.0,74.0,79.0,76.0,72.0,74.0,79.0,76.0,65.0,81.0,70.0,68.0,72.0,81.0,76.0,83.0,72.0,76.0,83.0,79.0,83.0,81.0,76.0,83.0,76.0,76.0,72.0,74.0,68.0,76.0,79.0,76.0,72.0,79.0,83.0,79.0,81.0,79.0,74.0,72.0,74.0,76.0,76.0,74.0,81.0,87.0,87.0,76.0,74.0,79.0,85.0,79.0,76.0,74.0,74.0,76.0,68.0,76.0,76.0,68.0,70.0,76.0,74.0,72.0,72.0,72.0,83.0,76.0,81.0,72.0,70.0,76.0,76.0,79.0,87.0,85.0,76.0,79.0,72.0,83.0,79.0,70.0,70.0,79.0,76.0,85.0,76.0,74.0,83.0,72.0,70.0,70.0,76.0,72.0,70.0,76.0,72.0,72.0,74.0,72.0,79.0,83.0,76.0,72.0,74.0,83.0,83.0,70.0,65.0,70.0,72.0,70.0,76.0,74.0,72.0,68.0,70.0,74.0,74.0,74.0,68.0,81.0,81.0,87.0,81.0,79.0,79.0,74.0,79.0,79.0,74.0,79.0,79.0,79.0,74.0,68.0,74.0,74.0,79.0,81.0,81.0,79.0,74.0,74.0,70.0,70.0
MOD17A3HGF.A2020001.h12v09.006.2021015033220.Npp_QC_500m,MOD17A3HGF,A2020001,Lat-2.8567Lon-54.9589Samp17Line17,2021015033220,74.0,66.0,70.0,70.0,68.0,72.0,68.0,68.0,72.0,74.0,72.0,66.0,63.0,61.0,68.0,76.0,74.0,79.0,76.0,72.0,74.0,70.0,74.0,66.0,63.0,70.0,72.0,74.0,68.0,59.0,63.0,70.0,66.0,68.0,74.0,79.0,68.0,68.0,74.0,79.0,72.0,70.0,66.0,66.0,68.0,74.0,57.0,61.0,68.0,70.0,63.0,72.0,76.0,76.0,76.0,72.0,72.0,61.0,63.0,68.0,66.0,70.0,72.0,68.0,66.0,63.0,66.0,72.0,70.0,74.0,76.0,68.0,74.0,72.0,66.0,61.0,70.0,74.0,61.0,57.0,66.0,59.0,68.0,70.0,72.0,74.0,79.0,70.0,68.0,68.0,70.0,66.0,61.0,72.0,68.0,68.0,70.0,61.0,68.0,68.0,72.0,68.0,59.0,66.0,66.0,76.0,76.0,72.0,79.0,76.0,79.0,68.0,74.0,70.0,70.0,74.0,81.0,79.0,70.0,79.0,76.0,79.0,83.0,76.0,68.0,70.0,72.0,68.0,61.0,68.0,74.0,76.0,79.0,76.0,68.0,70.0,81.0,72.0,76.0,83.0,81.0,79.0,83.0,79.0,72.0,59.0,66.0,70.0,74.0,81.0,63.0,68.0,70.0,76.0,74.0,81.0,74.0,70.0,76.0,76.0,74.0,70.0,63.0,66.0,66.0,68.0,74.0,74.0,63.0,70.0,76.0,76.0,83.0,74.0,72.0,72.0,76.0,76.0,72.0,70.0,68.0,68.0,76.0,70.0,70.0,66.0,70.0,79.0,76.0,74.0,72.0,66.0,70.0,74.0,74.0,76.0,72.0,66.0,74.0,74.0,74.0,70.0,74.0,72.0,79.0,74.0,76.0,68.0,68.0,74.0,68.0,72.0,81.0,79.0,81.0,72.0,72.0,72.0,74.0,79.0,79.0,74.0,72.0,74.0,79.0,74.0,72.0,74.0,76.0,81.0,72.0,79.0,76.0,74.0,72.0,63.0,72.0,79.0,76.0,81.0,79.0,74.0,74.0,76.0,74.0,76.0,83.0,79.0,79.0,74.0,79.0,76.0,79.0,76.0,63.0,79.0,79.0,72.0,74.0,76.0,70.0,63.0,76.0,81.0,74.0,74.0,74.0,72.0,68.0,68.0,72.0,72.0,70.0,70.0,74.0,76.0,79.0,79.0,81.0,74.0,79.0,76.0,63.0,70.0,74.0,68.0,74.0,68.0,66.0
MOD17A3HGF.A2021001.h12v09.006.2022020140559.Npp_QC_500m,MOD17A3HGF,A2021001,Lat-2.8567Lon-54.9589Samp17Line17,2022020140559,75.0,71.0,83.0,73.0,79.0,68.0,70.0,74.0,79.0,70.0,68.0,76.0,74.0,71.0,75.0,73.0,74.0,73.0,66.0,77.0,73.0,73.0,74.0,66.0,75.0,76.0,68.0,73.0,85.0,74.0,74.0,70.0,70.0,76.0,73.0,75.0,79.0,79.0,82.0,75.0,77.0,84.0,81.0,79.0,73.0,77.0,77.0,74.0,72.0,68.0,76.0,73.0,71.0,64.0,66.0,82.0,84.0,68.0,70.0,74.0,74.0,81.0,79.0,72.0,68.0,70.0,70.0,79.0,57.0,64.0,71.0,73.0,77.0,73.0,75.0,72.0,76.0,74.0,83.0,70.0,79.0,76.0,83.0,85.0,76.0,62.0,62.0,68.0,73.0,79.0,68.0,75.0,81.0,85.0,74.0,81.0,79.0,81.0,83.0,83.0,79.0,74.0,73.0,71.0,71.0,71.0,66.0,75.0,79.0,76.0,76.0,70.0,81.0,83.0,79.0,79.0,81.0,81.0,81.0,73.0,75.0,66.0,79.0,68.0,73.0,66.0,76.0,81.0,81.0,87.0,87.0,87.0,83.0,72.0,70.0,76.0,86.0,72.0,72.0,75.0,73.0,75.0,75.0,74.0,70.0,74.0,83.0,85.0,81.0,79.0,85.0,83.0,85.0,79.0,77.0,75.0,75.0,79.0,73.0,68.0,74.0,72.0,81.0,81.0,74.0,72.0,81.0,83.0,81.0,76.0,79.0,74.0,85.0,77.0,71.0,77.0,74.0,79.0,79.0,83.0,81.0,79.0,85.0,81.0,81.0,87.0,90.0,83.0,81.0,81.0,79.0,74.0,72.0,72.0,72.0,74.0,92.0,92.0,87.0,85.0,81.0,83.0,76.0,79.0,74.0,74.0,74.0,76.0,79.0,83.0,76.0,83.0,79.0,76.0,83.0,87.0,83.0,81.0,81.0,76.0,79.0,79.0,81.0,79.0,79.0,79.0,87.0,83.0,81.0,76.0,76.0,81.0,74.0,81.0,73.0,70.0,79.0,79.0,79.0,85.0,76.0,74.0,68.0,72.0,83.0,81.0,74.0,70.0,72.0,74.0,70.0,75.0,71.0,68.0,74.0,79.0,81.0,76.0,76.0,70.0,74.0,74.0,74.0,70.0,72.0,79.0,74.0,72.0,77.0,77.0,83.0,74.0,72.0,76.0,79.0,76.0,79.0,74.0,72.0,72.0,70.0,70.0,76.0,81.0,81.0,76.0,81.0,79.0,72.0
