Nuvem,Sombra de Nuvem,Nuvem Semi-Transparente,Terra Sem Nuvem,Sem Observação
29.85546912584896,10.622665485515974,17.059032650853844,42.44720405705356,0.0156286807276684
42.83180380954277,0.128518983015982,54.08369663670658,2.9493009313174143,0.0066796394172547
70.68327825720552,0.3930959087726981,21.201362968271507,7.714535618660853,0.0077272470894257
76.9833568899904,8.294597562715453e-07,22.958429965394934,0.0522227862548564,0.0059895289000368
37.148961018709294,12.384327689689153,16.298405612456495,34.15391206399448,0.0143936151505801
