NEE_uStar_f,Reco_uStar,GPP_uStar_f
-0.1770481851369863,8.392266934931508,8.569315748480136
-0.33174983689497717,10.694271957762558,11.02602062405822
-0.3608184054452055,9.552702311643836,9.913520059611871
