SMAP_L4_C_mdl_20150421T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015111,Lat-3.834436Lon-73.31897Samp1Line1,2022325184738,5.9074097,5.7260156,6.2290497,6.2047524,6.2901535,6.6727443,6.8007874,7.0273123,4.888621
SMAP_L4_C_mdl_20150422T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015112,Lat-3.834436Lon-73.31897Samp1Line1,2022325184742,7.44828,6.990686,7.3890667,7.5070295,7.3829064,7.6229796,8.019589,8.056208,5.486687
SMAP_L4_C_mdl_20150423T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015113,Lat-3.834436Lon-73.31897Samp1Line1,2022325184747,7.2743645,5.663958,6.0132976,6.623362,6.371719,6.3420405,6.8495727,6.7569375,4.7651477
SMAP_L4_C_mdl_20150424T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015114,Lat-3.834436Lon-73.31897Samp1Line1,2022325184753,8.290942,6.5421453,7.0328755,7.922263,7.7354836,7.810171,8.433398,8.460722,6.092513
SMAP_L4_C_mdl_20150425T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015115,Lat-3.834436Lon-73.31897Samp1Line1,2022325184758,7.9608765,6.080612,6.328052,7.64046,7.239261,7.0929766,8.180697,7.9696145,5.5503674
SMAP_L4_C_mdl_20150426T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015116,Lat-3.834436Lon-73.31897Samp1Line1,2022325184803,8.041904,6.1283574,6.3278384,7.5569654,7.1033044,6.8675013,7.9335403,7.6375213,5.247738
SMAP_L4_C_mdl_20150427T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015117,Lat-3.834436Lon-73.31897Samp1Line1,2022325184808,7.143875,5.6470575,6.047494,6.4753222,6.2853165,6.272761,6.675897,6.6010704,4.656901
SMAP_L4_C_mdl_20150428T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015118,Lat-3.834436Lon-73.31897Samp1Line1,2022325184811,6.304737,5.006885,5.4199934,5.877591,5.7512426,5.8218513,6.209033,6.210684,4.476194
SMAP_L4_C_mdl_20150429T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015119,Lat-3.834436Lon-73.31897Samp1Line1,2022325184816,4.8143964,3.8879745,4.2670407,4.5322022,4.5458684,4.701115,4.797921,4.957451,3.6485407
SMAP_L4_C_mdl_20150430T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015120,Lat-3.834436Lon-73.31897Samp1Line1,2022325184820,6.0025496,4.7054615,5.015942,5.643824,5.4767246,5.4860415,5.9990387,5.9825296,4.2619257
SMAP_L4_C_mdl_20150501T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015121,Lat-3.834436Lon-73.31897Samp1Line1,2022325184825,8.828352,7.5076723,7.2183437,7.3718057,7.596146,7.214976,7.61733,7.782694,5.7474065
