"NEE_uStar_f","Reco_uStar","GPP_uStar_f"
-0.183731824945182,8.70907836863195,8.89281084571156
-0.344273525937697,11.0979850018769,11.4422573130247
-0.374439444578124,9.91332064498932,10.2877594072702
